32,0.26000000000000001,0,-0,0,-0,0,216,0,216
33,0.26900000000000002,0.040250000000000001,-0.765625,0.22775000000000001,0.046875,159.5,36.5,165.5,62.5
34,0.40800000000000003,0.032125000000000015,-0.765625,0.37587500000000001,-0.421875,63.5,194.5,74.5,205.5
35,0.64600000000000002,-0.021250000000000015,-0.765625,0.66625000000000001,0.046875,193.5,0.5,215.5,26.5
36,0.57200000000000006,0.023374999999999979,-0.796875,0.55462500000000003,0.109375,126.5,0.5,143.5,29.5
37,0.83100000000000007,0.0092499999999999926,-0.765625,0.82174999999999998,0.046875,166.5,36.5,192.5,62.5
38,0.73199999999999998,0.016500000000000025,-0.765625,0.76650000000000007,0.046875,0.5,65.5,24.5,91.5
39,0.22500000000000001,0.018749999999999999,-0.765625,0.20625000000000002,-0.421875,75.5,194.5,81.5,205.5
40,0.29999999999999999,-0.0012500000000000072,-0.765625,0.31125000000000003,0.203125,29.5,0.5,39.5,31.5
41,0.29999999999999999,-0.011250000000000007,-0.765625,0.30125000000000002,0.203125,54.5,0.5,64.5,31.5
42,0.55100000000000005,0.0088749999999999853,-0.796875,0.54012499999999997,-0.265625,0.5,194.5,17.5,211.5
43,0.57200000000000006,0.003749999999999986,-0.640625,0.56625000000000003,-0.078125,195.5,173.5,213.5,191.5
44,0.26800000000000002,0.0071249999999999968,-0.171875,0.22587499999999999,0.171875,55.5,194.5,62.5,205.5
45,0.32200000000000001,0.0047499999999999964,-0.359375,0.31725000000000003,-0.171875,101.5,194.5,111.5,200.5
46,0.26800000000000002,0.040250000000000001,-0.171875,0.22775000000000001,0.046875,206.5,156.5,212.5,163.5
47,0.372,-0.032749999999999987,-0.765625,0.40475,0.046875,25.5,65.5,39.5,91.5
48,0.57200000000000006,0.0047499999999999895,-0.765625,0.56725000000000003,0.046875,40.5,65.5,58.5,91.5
49,0.57200000000000006,0.05012500000000001,-0.765625,0.39387500000000003,0.046875,59.5,65.5,70.5,91.5
50,0.57200000000000006,0.0027499999999999894,-0.765625,0.56525000000000003,0.046875,71.5,65.5,89.5,91.5
51,0.57200000000000006,-0.0012500000000000143,-0.765625,0.56125000000000003,0.046875,90.5,65.5,108.5,91.5
52,0.57200000000000006,-0.010374999999999987,-0.765625,0.58337499999999998,0.046875,109.5,65.5,128.5,91.5
53,0.57200000000000006,0.023374999999999979,-0.765625,0.55462500000000003,0.046875,129.5,65.5,146.5,91.5
54,0.57200000000000006,0.0087499999999999852,-0.765625,0.57125000000000004,0.046875,162.5,65.5,180.5,91.5
55,0.57200000000000006,0.0022499999999999929,-0.765625,0.56474999999999997,0.046875,54.5,92.5,72.5,118.5
56,0.57200000000000006,0.004249999999999989,-0.765625,0.56674999999999998,0.046875,153.5,92.5,171.5,118.5
57,0.57200000000000006,0.003749999999999986,-0.765625,0.56625000000000003,0.046875,83.5,119.5,101.5,145.5
58,0.26800000000000002,0.040250000000000001,-0.609375,0.22775000000000001,0.046875,109.5,146.5,115.5,167.5
59,0.26800000000000002,-0.012499999999999997,-0.609375,0.23750000000000002,0.171875,86.5,146.5,94.5,171.5
60,0.57200000000000006,0.004249999999999989,-0.640625,0.56674999999999998,-0.078125,176.5,173.5,194.5,191.5
61,0.57200000000000006,0.019374999999999983,-0.546875,0.55062500000000003,-0.171875,37.5,194.5,54.5,206.5
62,0.57200000000000006,0.004249999999999989,-0.640625,0.56674999999999998,-0.078125,157.5,173.5,175.5,191.5
63,0.434,-0.024374999999999987,-0.765625,0.44437500000000002,0.046875,200.5,65.5,215.5,91.5
64,0.89900000000000002,0.012000000000000014,-0.765625,0.88700000000000001,0.140625,144.5,0.5,172.5,29.5
65,0.63900000000000001,-0.040374999999999994,-0.765625,0.67837500000000006,0.046875,40.5,146.5,63.5,172.5
66,0.65000000000000002,0.065250000000000002,-0.765625,0.62775000000000003,0.046875,21.5,146.5,39.5,172.5
67,0.63200000000000001,0.018500000000000016,-0.765625,0.64349999999999996,0.046875,0.5,146.5,20.5,172.5
68,0.72999999999999998,0.054875000000000028,-0.765625,0.71112500000000001,0.046875,189.5,119.5,210.5,145.5
69,0.55600000000000005,0.062125000000000014,-0.765625,0.53087499999999999,0.046875,173.5,119.5,188.5,145.5
70,0.51900000000000002,0.062125000000000014,-0.765625,0.53087499999999999,0.046875,157.5,119.5,172.5,145.5
71,0.72799999999999998,0.029374999999999988,-0.765625,0.68562500000000004,0.046875,135.5,119.5,156.5,145.5
72,0.74099999999999999,0.057500000000000023,-0.765625,0.6825,0.046875,114.5,119.5,134.5,145.5
73,0.33900000000000002,-0.0028749999999999965,-0.765625,0.34087499999999998,0.046875,102.5,119.5,113.5,145.5
74,0.27300000000000002,-0.11987500000000001,-0.765625,0.22387500000000002,0.234375,17.5,0.5,28.5,32.5
75,0.61899999999999999,0.061125000000000013,-0.765625,0.65487499999999998,0.046875,63.5,119.5,82.5,145.5
76,0.52400000000000002,0.063625000000000015,-0.765625,0.53237500000000004,0.046875,47.5,119.5,62.5,145.5
77,0.90700000000000003,0.062874999999999986,-0.765625,0.84412500000000001,0.046875,190.5,92.5,215.5,118.5
78,0.76000000000000001,0.051875000000000032,-0.765625,0.708125,0.046875,25.5,119.5,46.5,145.5
79,0.78100000000000003,0.015500000000000014,-0.765625,0.76550000000000007,0.046875,0.5,119.5,24.5,145.5
80,0.60499999999999998,0.059874999999999984,-0.765625,0.59112500000000001,0.046875,172.5,92.5,189.5,118.5
81,0.78100000000000003,0.015500000000000014,-0.765625,0.76550000000000007,0.203125,79.5,0.5,103.5,31.5
82,0.622,0.055125,-0.765625,0.64887499999999998,0.046875,133.5,92.5,152.5,118.5
83,0.54900000000000004,0.010874999999999978,-0.765625,0.54212499999999997,0.046875,115.5,92.5,132.5,118.5
84,0.55600000000000005,-0.034999999999999989,-0.765625,0.58999999999999997,0.046875,94.5,92.5,114.5,118.5
85,0.73099999999999998,0.052500000000000026,-0.765625,0.67749999999999999,0.046875,73.5,92.5,93.5,118.5
86,0.59999999999999998,-0.043750000000000018,-0.765625,0.64375000000000004,0.046875,193.5,36.5,215.5,62.5
87,0.93000000000000005,-0.019874999999999986,-0.765625,0.94887500000000002,0.046875,22.5,92.5,53.5,118.5
88,0.58599999999999997,-0.035125000000000024,-0.765625,0.62112500000000004,0.046875,64.5,146.5,85.5,172.5
89,0.56600000000000006,-0.045124999999999971,-0.765625,0.61112500000000003,0.046875,0.5,92.5,21.5,118.5
90,0.57200000000000006,0.0042499999999999968,-0.765625,0.56674999999999998,0.046875,181.5,65.5,199.5,91.5
91,0.32900000000000001,0.035750000000000018,-0.765625,0.34825,0.203125,104.5,0.5,114.5,31.5
92,0.372,-0.032249999999999987,-0.765625,0.40525,0.046875,147.5,65.5,161.5,91.5
93,0.32900000000000001,-0.019249999999999986,-0.765625,0.29325000000000001,0.203125,115.5,0.5,125.5,31.5
94,0.57200000000000006,0.0047499999999999999,-0.765625,0.56725000000000003,-0.234375,18.5,194.5,36.5,211.5
95,0.44400000000000001,-0.043624999999999969,0.046875,0.48762500000000003,0.203125,112.5,194.5,129.5,199.5
96,0.28100000000000003,-0.0001249999999999929,-0.828125,0.28112500000000001,-0.546875,206.5,146.5,215.5,155.5
97,0.56100000000000005,0.013000000000000001,-0.578125,0.51300000000000001,0.046875,92.5,173.5,108.5,193.5
98,0.61499999999999999,0.041249999999999988,-0.796875,0.60375000000000001,0.046875,57.5,36.5,75.5,63.5
99,0.47999999999999998,0.016625000000000008,-0.578125,0.485375,0.046875,46.5,173.5,61.5,193.5
100,0.61499999999999999,0.011249999999999989,-0.796875,0.57374999999999998,0.046875,76.5,36.5,94.5,63.5
101,0.56400000000000006,0.018374999999999982,-0.578125,0.54962500000000003,0.046875,153.5,146.5,170.5,166.5
102,0.34400000000000003,-0.017750000000000002,-0.796875,0.41975000000000001,0.046875,119.5,36.5,133.5,63.5
103,0.61499999999999999,0.011249999999999989,-0.578125,0.57374999999999998,0.296875,38.5,36.5,56.5,64.5
104,0.61799999999999999,0.045374999999999978,-0.796875,0.57662500000000005,0.046875,141.5,36.5,158.5,63.5
105,0.25800000000000001,0.035750000000000004,-0.796875,0.22325,0.046875,134.5,36.5,140.5,63.5
106,0.25800000000000001,-0.09325,-0.796875,0.21925,0.296875,0.5,0.5,10.5,35.5
107,0.53400000000000003,0.039375000000000028,-0.796875,0.57062500000000005,0.046875,101.5,36.5,118.5,63.5
108,0.25800000000000001,0.050875000000000004,-0.796875,0.207125,0.046875,95.5,36.5,100.5,63.5
109,0.93500000000000005,0.047625000000000015,-0.578125,0.89137500000000003,0.046875,109.5,173.5,136.5,193.5
110,0.61799999999999999,0.045374999999999978,-0.578125,0.57662500000000005,0.046875,116.5,146.5,133.5,166.5
111,0.60499999999999998,0.021750000000000002,-0.578125,0.58425000000000005,0.046875,134.5,146.5,152.5,166.5
112,0.61499999999999999,0.041249999999999988,-0.578125,0.60375000000000001,0.296875,19.5,36.5,37.5,64.5
113,0.61499999999999999,0.011249999999999989,-0.578125,0.57374999999999998,0.296875,0.5,36.5,18.5,64.5
114,0.41300000000000003,0.038374999999999999,-0.578125,0.44462499999999999,0.046875,78.5,173.5,91.5,193.5
115,0.47900000000000004,0.0081250000000000037,-0.578125,0.47687499999999999,0.046875,171.5,146.5,186.5,166.5
116,0.36099999999999999,-0.025625000000000002,-0.703125,0.38062499999999999,0.046875,95.5,146.5,108.5,170.5
117,0.61799999999999999,0.04037499999999998,-0.578125,0.57162500000000005,0.046875,28.5,173.5,45.5,193.5
118,0.50800000000000001,-0.042875000000000003,-0.578125,0.550875,0.046875,137.5,173.5,156.5,193.5
119,0.78600000000000003,-0.028874999999999994,-0.578125,0.81487500000000002,0.046875,0.5,173.5,27.5,193.5
120,0.52900000000000003,-0.016750000000000001,-0.578125,0.54574999999999996,0.046875,187.5,146.5,205.5,166.5
121,0.51000000000000001,-0.041375000000000002,-0.578125,0.55237500000000006,0.296875,173.5,0.5,192.5,28.5
122,0.47000000000000003,0.00062500000000000717,-0.578125,0.46937499999999999,0.046875,62.5,173.5,77.5,193.5
123,0.38,-0.015124999999999996,-0.765625,0.391125,0.203125,40.5,0.5,53.5,31.5
124,0.55100000000000005,0.19737499999999999,-0.796875,0.35362500000000002,0.296875,11.5,0.5,16.5,35.5
125,0.38,-0.011124999999999996,-0.765625,0.395125,0.203125,65.5,0.5,78.5,31.5
126,0.57200000000000006,0.004249999999999989,-0.453125,0.56674999999999998,-0.234375,82.5,194.5,100.5,201.5
